Customer ID,Gender,Age,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level
1367,Male,60,Minneapolis,Bronze,788.73,10,3.7,False,56,Satisfied
1368,Female,66,Minneapolis,Gold,1175.02,10,4.1,True,63,Neutral
1369,Female,32,Minneapolis,Silver,621.71,16,4.2,True,47,Satisfied
1370,Female,27,Minneapolis,Bronze,486.55,9,3.4,True,53,Neutral
1371,Male,65,Minneapolis,Bronze,877.59,8,4.4,True,15,Neutral
1372,Female,65,Minneapolis,Gold,986.4,17,4.6,False,20,Neutral
1373,Male,55,Minneapolis,Silver,728.94,16,3.2,False,38,Unsatisfied
1374,Male,60,Minneapolis,Bronze,650.3,8,4.6,True,51,Unsatisfied
1375,Male,47,Minneapolis,Silver,736.25,13,4.3,False,59,Neutral
1376,Male,54,Minneapolis,Bronze,404.34,11,3.7,False,52,Neutral
1377,Female,19,Minneapolis,Gold,1025.29,17,3.6,True,38,Unsatisfied
1378,Female,53,Minneapolis,Silver,595.55,14,4.6,False,10,Neutral
1379,Male,20,Minneapolis,Gold,981.28,11,3.2,True,48,Neutral
1380,Female,62,Minneapolis,Silver,580.4,10,4.0,True,10,Satisfied
1381,Male,37,Detroit,Gold,876.65,16,4.4,False,14,Satisfied
1382,Female,62,Detroit,Gold,920.96,10,4.0,True,60,Satisfied
1383,Male,36,Detroit,Silver,537.53,13,4.5,False,49,Satisfied
1384,Male,59,Detroit,Silver,835.55,8,3.5,False,50,Neutral
1385,Female,45,Detroit,Gold,1068.98,17,3.3,False,46,Neutral
1386,Male,57,Detroit,Silver,499.06,10,4.2,False,51,Satisfied
1387,Male,40,Detroit,Bronze,421.79,10,3.8,True,62,Neutral
1388,Male,23,Detroit,Bronze,426.22,16,3.5,True,30,Satisfied
1389,Male,39,Detroit,Silver,771.74,12,4.2,False,50,Satisfied
1390,Female,47,Detroit,Bronze,556.14,15,3.6,True,57,Neutral
1391,Male,33,Detroit,Bronze,762.04,11,4.0,True,25,Unsatisfied
1392,Female,49,Detroit,Gold,900.24,15,3.6,False,31,Neutral
1393,Female,64,Detroit,Gold,1097.19,11,4.0,False,34,Neutral
1394,Male,41,Detroit,Gold,897.25,13,3.8,False,32,Unsatisfied
1395,Male,34,Detroit,Gold,851.11,15,3.5,True,15,Unsatisfied
1396,Male,66,Detroit,Silver,770.82,13,4.0,True,35,Satisfied
1397,Female,21,Detroit,Gold,978.37,9,4.3,True,23,Neutral
1398,Male,21,Detroit,Silver,703.59,9,4.2,False,49,Unsatisfied
1399,Male,33,Detroit,Gold,1150.55,9,4.5,True,52,Neutral
1400,Female,61,Detroit,Bronze,539.22,14,4.3,False,17,Satisfied
1401,Male,67,Philadelphia,Gold,1139.82,9,4.1,True,17,Neutral
1402,Female,28,Philadelphia,Gold,908.91,7,4.5,True,37,Neutral
1403,Male,50,Philadelphia,Silver,594.3,15,4.2,True,11,Satisfied
1404,Male,30,Philadelphia,Gold,1122.55,13,4.1,True,28,Satisfied
1405,Female,46,Philadelphia,Bronze,556.12,16,4.5,True,38,Neutral
1406,Female,22,Philadelphia,Bronze,869.9,15,4.2,False,50,Satisfied
1407,Male,20,Philadelphia,Gold,913.92,15,4.2,False,33,Neutral
1408,Male,56,Philadelphia,Silver,548.84,12,3.3,True,29,Unsatisfied
1409,Male,19,Philadelphia,Silver,586.96,8,4.2,True,36,Neutral
1410,Female,23,Philadelphia,Silver,605.16,10,3.5,True,13,Neutral
1411,Female,32,Philadelphia,Bronze,502.28,9,4.4,True,31,Satisfied
1412,Male,45,Philadelphia,Silver,730.99,10,4.5,False,28,Satisfied
1413,Male,63,Philadelphia,Bronze,490.5,12,4.6,True,59,Satisfied
1414,Female,38,Philadelphia,Silver,845.82,10,3.8,False,35,Satisfied
1415,Male,58,Philadelphia,Bronze,516.17,10,3.5,False,62,Satisfied
1416,Male,50,Philadelphia,Bronze,502.92,11,3.3,False,20,Neutral
1417,Female,50,Philadelphia,Silver,749.15,8,3.7,True,27,Neutral
1418,Male,30,Philadelphia,Bronze,777.65,9,4.1,False,36,Unsatisfied
1419,Female,34,Philadelphia,Silver,848.31,12,4.3,True,37,Satisfied
1420,Female,38,Philadelphia,Bronze,597.44,16,3.5,False,49,Unsatisfied
1421,Male,32,Charlotte,Silver,505.6,8,3.9,False,22,Neutral
1422,Male,60,Charlotte,Silver,676.44,10,3.5,True,12,Neutral
1423,Male,55,Charlotte,Silver,543.8,11,4.3,False,59,Neutral
1424,Female,36,Charlotte,Bronze,453.01,11,3.2,False,36,Unsatisfied
1425,Male,69,Charlotte,Silver,829.05,13,3.5,False,14,Neutral
1426,Female,56,Charlotte,Silver,572.71,7,3.3,True,60,Satisfied
1427,Male,22,Charlotte,Bronze,724.93,7,3.7,False,39,Satisfied
1428,Male,64,Charlotte,Silver,749.46,10,3.5,True,26,Neutral
1429,Male,23,Charlotte,Silver,795.77,12,4.0,True,52,Unsatisfied
1430,Female,27,Charlotte,Silver,733.86,9,3.5,False,37,Unsatisfied
1431,Male,36,Charlotte,Silver,614.27,14,4.1,False,56,Satisfied
1432,Male,27,Charlotte,Bronze,597.7,16,3.4,False,60,Unsatisfied
1433,Male,65,Charlotte,Silver,858.05,7,3.9,False,48,Neutral
1434,Male,30,Charlotte,Gold,981.07,7,4.2,False,48,Neutral
1435,Male,60,Charlotte,Silver,507.62,9,4.0,False,41,Satisfied
1436,Female,45,Charlotte,Silver,758.91,14,4.4,False,25,Unsatisfied
1437,Female,58,Charlotte,Gold,1031.37,9,4.3,True,24,Satisfied
1438,Female,57,Charlotte,Silver,486.2,8,3.3,False,21,Satisfied
1439,Male,45,Charlotte,Gold,1036.41,7,3.3,True,54,Neutral
1440,Male,59,Charlotte,Bronze,554.16,9,3.3,False,49,Satisfied
1441,Male,69,Columbus,Gold,856.31,17,4.5,True,11,Satisfied
1442,Female,48,Columbus,Silver,801.8,14,4.0,True,17,Neutral
1443,Female,62,Columbus,Silver,620.08,16,4.3,True,28,Neutral
1444,Male,45,Columbus,Silver,557.99,12,4.2,False,32,Neutral
1445,Female,53,Columbus,Silver,821.03,11,4.1,True,51,Neutral
1446,Female,25,Columbus,Silver,715.4,15,3.5,True,39,Neutral
1447,Male,32,Columbus,Bronze,667.81,16,4.2,True,35,Neutral
1448,Male,55,Columbus,Silver,693.3,9,4.5,False,10,Unsatisfied
1449,Male,63,Columbus,Silver,567.49,10,4.4,True,62,Unsatisfied
1450,Male,23,Columbus,Bronze,777.62,16,4.2,True,37,Neutral
1451,Female,23,Columbus,Gold,989.49,9,4.4,False,55,Neutral
1452,Female,63,Columbus,Silver,835.25,14,4.2,True,22,Satisfied
1453,Male,50,Columbus,Bronze,676.82,12,3.3,False,52,Unsatisfied
1454,Male,27,Columbus,Bronze,402.74,17,3.5,True,22,Unsatisfied
1455,Male,38,Columbus,Gold,1122.15,17,3.2,True,62,Satisfied
1456,Female,41,Columbus,Gold,1064.55,10,3.3,False,52,Satisfied
1457,Male,38,Columbus,Gold,984.84,9,4.0,False,28,Unsatisfied
1458,Male,42,Columbus,Silver,571.55,9,4.4,True,43,Neutral
1459,Male,22,Columbus,Silver,878.25,8,4.1,False,29,Neutral
1460,Female,28,Columbus,Bronze,799.76,17,4.1,True,32,Neutral
1461,Male,58,Indianapolis,Bronze,709.24,15,4.1,True,28,Neutral
1462,Male,32,Indianapolis,Silver,561.67,12,3.8,False,38,Unsatisfied
1463,Female,65,Indianapolis,Bronze,411.98,17,4.2,False,63,Satisfied
1464,Female,43,Indianapolis,Silver,640.75,8,4.0,True,45,Unsatisfied
1465,Female,57,Indianapolis,Gold,1053.87,10,3.2,True,39,Neutral
1466,Male,33,Indianapolis,Bronze,731.53,17,3.5,False,56,Neutral
1467,Male,41,Indianapolis,Silver,833.83,15,4.6,True,51,Satisfied
1468,Male,25,Indianapolis,Silver,856.31,11,3.3,True,48,Neutral
1469,Male,59,Indianapolis,Silver,855.19,9,4.0,False,16,Satisfied
1470,Female,67,Indianapolis,Gold,936.68,16,3.3,True,29,Satisfied
1471,Female,25,Indianapolis,Bronze,611.08,14,3.4,True,17,Neutral
1472,Female,56,Indianapolis,Gold,971.61,10,4.1,True,46,Satisfied
1473,Female,55,Indianapolis,Gold,1151.28,14,3.3,False,64,Unsatisfied
1474,Female,22,Indianapolis,Silver,671.4,16,3.9,True,44,Neutral
1475,Male,34,Indianapolis,Gold,999.03,16,4.4,True,43,Satisfied
1476,Female,35,Indianapolis,Silver,746.88,14,4.1,True,24,Neutral
1477,Male,49,Indianapolis,Silver,835.81,10,3.2,False,22,Unsatisfied
1478,Female,55,Indianapolis,Silver,815.29,13,3.4,False,25,Neutral
1479,Male,49,Indianapolis,Silver,530.4,7,4.3,False,22,Neutral
1480,Male,21,Indianapolis,Silver,868.09,14,3.7,False,47,Neutral
1481,Male,47,Jacksonville,Gold,1147.53,9,3.5,False,31,Unsatisfied
1482,Male,25,Jacksonville,Silver,628.47,12,3.7,False,12,Neutral
1483,Male,48,Jacksonville,Bronze,675.15,11,3.4,False,50,Satisfied
1484,Female,56,Jacksonville,Gold,1052.02,10,3.2,False,59,Neutral
1485,Male,53,Jacksonville,Gold,1005.0,7,3.6,True,36,Satisfied
1486,Female,43,Jacksonville,Gold,1122.89,13,3.2,False,25,Satisfied
1487,Male,34,Jacksonville,Silver,761.63,8,3.8,False,22,Neutral
1488,Female,34,Jacksonville,Silver,684.23,10,4.1,False,53,Neutral
1489,Female,47,Jacksonville,Silver,700.46,10,4.5,False,53,Satisfied
1490,Male,49,Jacksonville,Gold,857.86,7,4.3,False,17,Neutral
1491,Male,60,Jacksonville,Gold,1128.52,9,4.3,True,26,Satisfied
1492,Male,38,Jacksonville,Gold,1140.62,14,3.7,True,46,Neutral
1493,Female,58,Jacksonville,Silver,593.12,9,3.7,True,60,Neutral
1494,Male,45,Jacksonville,Gold,1055.03,12,4.1,True,11,Satisfied
1495,Female,21,Jacksonville,Silver,620.17,7,3.6,False,61,Neutral
1496,Female,63,Jacksonville,Silver,797.79,9,3.4,True,37,Neutral
1497,Female,50,Jacksonville,Gold,1176.77,14,4.5,False,47,Satisfied
1498,Female,29,Jacksonville,Gold,938.26,13,4.6,True,43,Satisfied
1499,Female,59,Jacksonville,Gold,1165.72,10,4.3,False,12,Satisfied
1500,Male,33,Jacksonville,Gold,1122.31,9,3.5,False,35,Satisfied
1501,Female,37,Baltimore,Silver,782.99,10,3.6,False,10,Unsatisfied
1502,Male,38,Baltimore,Silver,651.98,7,4.4,True,42,Neutral
1503,Female,63,Baltimore,Gold,1054.59,15,3.4,True,14,Neutral
1504,Female,64,Baltimore,Silver,486.07,17,4.5,False,31,Satisfied
1505,Female,67,Baltimore,Silver,704.23,10,3.2,False,14,Neutral
1506,Male,62,Baltimore,Gold,1050.63,11,3.3,False,10,Satisfied
1507,Male,45,Baltimore,Silver,569.22,13,3.4,False,63,Neutral
1508,Male,48,Baltimore,Silver,792.82,14,3.7,True,61,Neutral
1509,Female,57,Baltimore,Gold,1196.2,7,3.6,False,63,Neutral
1510,Female,55,Baltimore,Bronze,830.02,14,3.4,True,63,Neutral
1511,Male,65,Baltimore,Gold,1013.57,12,4.0,True,17,Satisfied
1512,Male,30,Baltimore,Bronze,620.38,11,3.5,True,14,Unsatisfied
1513,Male,51,Baltimore,Bronze,415.68,11,3.6,True,59,Neutral
1514,Female,31,Baltimore,Bronze,432.86,13,3.9,False,56,Neutral
1515,Male,37,Baltimore,Silver,700.27,16,4.4,False,26,Satisfied
1516,Male,49,Baltimore,Bronze,760.01,12,4.1,False,57,Unsatisfied
1517,Female,33,Baltimore,Gold,1137.83,10,3.8,True,54,Satisfied
1518,Female,41,Baltimore,Silver,867.47,15,3.6,False,16,Satisfied
1519,Female,33,Baltimore,Bronze,593.54,16,3.6,True,62,Unsatisfied
1520,Male,62,Baltimore,Silver,743.22,12,4.5,True,53,Neutral
1521,Female,59,Louisville,Silver,817.68,14,4.0,True,19,Unsatisfied
1522,Male,20,Louisville,Silver,811.4,17,4.6,False,13,Satisfied
1523,Female,39,Louisville,Gold,1135.35,9,4.5,True,57,Satisfied
1524,Female,20,Louisville,Silver,879.05,13,3.8,True,50,Neutral
1525,Male,64,Louisville,Gold,991.15,10,4.0,True,37,Satisfied
1526,Male,42,Louisville,Gold,1127.0,16,3.3,True,64,Neutral
1527,Male,69,Louisville,Bronze,561.1,16,3.5,True,30,Satisfied
1528,Male,19,Louisville,Bronze,844.7,16,4.5,True,25,Satisfied
1529,Male,43,Louisville,Silver,858.7,15,4.3,True,57,Satisfied
1530,Female,56,Louisville,Silver,482.5,16,3.6,False,17,Satisfied
1531,Female,57,Louisville,Bronze,444.73,17,4.3,True,45,Satisfied
1532,Female,53,Louisville,Bronze,616.03,11,3.3,True,19,Unsatisfied
1533,Male,54,Louisville,Silver,771.01,10,4.2,False,22,Unsatisfied
1534,Male,69,Louisville,Silver,698.97,15,3.6,True,31,Unsatisfied
1535,Female,53,Louisville,Gold,1050.54,9,4.2,True,63,Satisfied
1536,Female,64,Louisville,Gold,947.02,13,3.4,False,61,Unsatisfied
1537,Male,49,Louisville,Silver,809.74,8,3.3,False,20,Unsatisfied
1538,Male,61,Louisville,Silver,512.49,16,3.8,False,13,Neutral
1539,Female,52,Louisville,Bronze,677.35,9,4.6,False,61,Neutral
1540,Female,34,Louisville,Silver,680.28,13,4.5,False,10,Neutral
1541,Male,43,Milwaukee,Gold,1028.5,7,4.4,False,10,Satisfied
1542,Male,19,Milwaukee,Silver,720.99,10,3.3,True,49,Neutral
1543,Male,29,Milwaukee,Gold,894.64,17,4.0,False,25,Unsatisfied
1544,Female,55,Milwaukee,Gold,891.62,16,4.2,True,22,Satisfied
1545,Male,54,Milwaukee,Silver,740.17,12,3.4,False,36,Neutral
1546,Female,42,Milwaukee,Silver,851.54,14,3.4,True,19,Satisfied
1547,Female,56,Milwaukee,Gold,1067.3,7,4.1,False,63,Satisfied
1548,Female,19,Milwaukee,Gold,858.15,11,4.0,False,33,Neutral
1549,Male,35,Milwaukee,Silver,530.99,8,4.5,True,15,Neutral
1550,Female,33,Milwaukee,Silver,877.77,14,4.3,False,45,Satisfied
1551,Male,49,Milwaukee,Silver,782.53,17,4.5,True,60,Neutral
1552,Female,29,Milwaukee,Silver,609.41,13,4.0,True,41,Satisfied
1553,Female,64,Milwaukee,Bronze,639.51,11,3.3,True,49,Unsatisfied
1554,Male,50,Milwaukee,Gold,844.91,9,3.7,True,63,Satisfied
1555,Male,37,Milwaukee,Gold,1043.67,15,4.0,False,40,Unsatisfied
1556,Female,44,Milwaukee,Silver,576.12,13,3.9,True,41,Neutral
1557,Female,28,Milwaukee,Gold,1031.47,16,3.3,False,12,Unsatisfied
1558,Male,18,Milwaukee,Bronze,593.3,10,4.2,True,60,Satisfied
1559,Male,44,Milwaukee,Silver,527.82,10,4.2,False,13,Neutral
1560,Male,62,Milwaukee,Silver,792.14,15,3.6,True,62,Unsatisfied
1561,Female,69,Albuquerque,Bronze,664.5,16,3.4,False,52,Satisfied
1562,Female,36,Albuquerque,Gold,1139.67,9,4.0,False,23,Neutral
1563,Male,55,Albuquerque,Gold,1028.36,9,4.2,True,47,Satisfied
1564,Male,57,Albuquerque,Silver,697.91,10,4.2,True,20,Satisfied
1565,Female,43,Albuquerque,Bronze,769.81,17,4.5,False,62,Unsatisfied
1566,Male,69,Albuquerque,Silver,750.27,17,4.5,False,20,Satisfied
1567,Male,40,Albuquerque,Silver,607.19,17,4.6,True,63,Neutral
1568,Female,31,Albuquerque,Silver,504.44,7,3.3,True,61,Satisfied
1569,Female,42,Albuquerque,Silver,645.93,16,4.1,False,63,Satisfied
1570,Male,42,Albuquerque,Silver,856.2,12,3.4,True,19,Satisfied
1571,Male,67,Albuquerque,Silver,640.58,10,3.6,True,43,Neutral
1572,Female,43,Albuquerque,Gold,917.37,13,4.0,False,44,Neutral
1573,Female,67,Albuquerque,Gold,1030.79,17,4.0,False,27,Satisfied
1574,Male,64,Albuquerque,Gold,1153.18,10,4.1,False,55,Unsatisfied
1575,Female,47,Albuquerque,Bronze,438.49,17,4.3,False,45,Neutral
1576,Male,18,Albuquerque,Bronze,555.09,16,4.6,True,15,Satisfied
1577,Male,54,Albuquerque,Silver,649.06,11,3.2,False,19,Unsatisfied
1578,Male,56,Albuquerque,Bronze,871.61,11,3.2,True,52,Unsatisfied
1579,Female,56,Albuquerque,Gold,977.14,12,3.4,True,27,Neutral
1580,Male,61,Albuquerque,Silver,499.35,16,3.8,True,13,Satisfied
1581,Female,19,Tucson,Silver,810.37,12,3.9,True,30,Neutral
1582,Female,56,Tucson,Silver,722.04,9,4.1,False,54,Unsatisfied
1583,Male,59,Tucson,Bronze,536.01,17,3.5,False,24,Unsatisfied
1584,Male,36,Tucson,Silver,776.92,9,3.3,True,22,Satisfied
1585,Female,37,Tucson,Bronze,627.73,9,3.3,True,32,Unsatisfied
1586,Male,31,Tucson,Silver,863.92,15,4.5,False,43,Unsatisfied
1587,Male,61,Tucson,Gold,856.41,17,4.0,False,58,Neutral
1588,Male,43,Tucson,Gold,1112.43,15,3.4,True,15,Satisfied
1589,Female,30,Tucson,Silver,516.46,8,4.1,True,37,Unsatisfied
1590,Male,26,Tucson,Silver,646.18,10,4.0,True,43,Neutral
1591,Female,33,Tucson,Gold,1186.74,13,3.8,True,34,Unsatisfied
1592,Female,19,Tucson,Gold,1051.57,8,3.7,False,22,Neutral
1593,Male,36,Tucson,Gold,1197.31,11,4.2,False,54,Satisfied
1594,Male,60,Tucson,Gold,1192.16,13,3.2,True,21,Satisfied
1595,Male,50,Tucson,Silver,813.04,17,3.3,True,46,Neutral
1596,Male,57,Tucson,Silver,699.44,13,4.0,True,37,Satisfied
1597,Female,25,Tucson,Silver,543.49,13,4.0,True,30,Satisfied
1598,Male,68,Tucson,Bronze,721.23,17,4.2,False,22,Satisfied
1599,Male,38,Tucson,Silver,668.7,13,3.6,True,33,Neutral
1600,Female,24,Tucson,Silver,792.09,10,4.2,True,62,Satisfied
1601,Female,57,Raleigh,Silver,724.04,7,3.4,True,62,Neutral
1602,Female,42,Raleigh,Gold,954.86,15,3.9,True,47,Neutral
1603,Female,57,Raleigh,Gold,886.29,11,3.9,True,27,Satisfied
1604,Female,62,Raleigh,Silver,581.45,7,3.5,True,52,Satisfied
1605,Male,36,Raleigh,Silver,803.36,15,4.2,False,10,Satisfied
1606,Female,61,Raleigh,Silver,796.28,8,3.6,False,15,Satisfied
1607,Male,65,Raleigh,Silver,550.93,16,4.3,False,27,Satisfied
1608,Male,48,Raleigh,Gold,844.99,14,4.1,False,13,Neutral
1609,Male,69,Raleigh,Gold,1094.53,11,4.0,False,11,Satisfied
1610,Male,27,Raleigh,Bronze,500.03,15,4.4,True,55,Satisfied
1611,Male,52,Raleigh,Gold,1165.16,16,4.4,False,21,Satisfied
1612,Male,69,Raleigh,Silver,684.89,12,3.8,True,49,Unsatisfied
1613,Male,31,Raleigh,Bronze,579.49,11,4.3,False,59,Satisfied
1614,Male,19,Raleigh,Silver,866.08,16,4.0,True,15,Satisfied
1615,Male,37,Raleigh,Silver,778.09,9,3.8,True,56,Satisfied
1616,Male,21,Raleigh,Bronze,781.63,13,4.3,True,28,Unsatisfied
1617,Male,66,Raleigh,Bronze,429.97,12,3.4,True,37,Satisfied
1618,Male,62,Raleigh,Silver,823.48,17,4.3,True,15,Neutral
1619,Male,42,Raleigh,Silver,501.51,14,3.5,True,43,Unsatisfied
1620,Male,31,Raleigh,Gold,1000.35,11,4.2,True,17,Satisfied
1621,Female,24,Virginia Beach,Bronze,463.21,7,4.0,True,63,Satisfied
1622,Female,62,Virginia Beach,Gold,859.31,17,4.5,True,16,Unsatisfied
1623,Male,59,Virginia Beach,Silver,699.56,8,3.8,False,26,Satisfied
1624,Female,20,Virginia Beach,Silver,763.76,9,4.4,False,40,Unsatisfied
1625,Female,40,Virginia Beach,Gold,1060.32,12,4.4,True,15,Satisfied
1626,Male,25,Virginia Beach,Silver,758.07,15,3.4,False,41,Unsatisfied
1627,Male,18,Virginia Beach,Bronze,426.96,15,3.4,True,16,Unsatisfied
1628,Male,42,Virginia Beach,Bronze,466.42,14,3.8,False,46,Neutral
1629,Male,37,Virginia Beach,Silver,648.88,11,4.3,False,59,Neutral
1630,Male,33,Virginia Beach,Silver,582.66,8,4.5,False,39,Neutral
1631,Male,22,Virginia Beach,Silver,848.28,9,3.3,True,14,Unsatisfied
1632,Male,53,Virginia Beach,Bronze,646.23,12,4.2,True,47,Satisfied
1633,Male,18,Virginia Beach,Silver,572.74,7,3.4,False,27,Unsatisfied
1634,Male,45,Virginia Beach,Gold,924.42,13,3.2,False,25,Neutral
1635,Female,66,Virginia Beach,Gold,981.05,8,3.8,False,52,Neutral
1636,Male,35,Virginia Beach,Silver,826.41,9,3.2,False,13,Neutral
1637,Female,24,Virginia Beach,Bronze,762.19,12,4.3,False,58,Neutral
1638,Male,43,Virginia Beach,Bronze,565.88,17,3.7,False,60,Satisfied
1639,Male,55,Virginia Beach,Gold,1197.08,12,3.5,True,56,Unsatisfied
1640,Male,52,Virginia Beach,Gold,970.78,12,4.6,False,60,Neutral
1641,Male,47,Colorado Springs,Silver,504.09,13,4.6,True,32,Satisfied
1642,Female,20,Colorado Springs,Gold,1068.57,9,3.7,True,59,Neutral
1643,Male,23,Colorado Springs,Gold,868.03,9,3.9,False,25,Unsatisfied
1644,Female,43,Colorado Springs,Gold,1024.24,7,4.4,False,26,Unsatisfied
1645,Female,24,Colorado Springs,Bronze,641.78,8,3.7,True,23,Unsatisfied
1646,Female,27,Colorado Springs,Silver,557.71,7,3.9,False,41,Neutral
1647,Male,23,Colorado Springs,Silver,797.25,12,3.8,True,35,Neutral
1648,Male,43,Colorado Springs,Gold,1104.5,10,3.5,True,14,Satisfied
1649,Male,33,Colorado Springs,Gold,1193.25,13,3.9,False,44,Neutral
1650,Female,50,Colorado Springs,Silver,855.23,13,4.2,False,40,Satisfied
1651,Male,31,Colorado Springs,Bronze,722.27,12,3.7,True,43,Satisfied
1652,Female,34,Colorado Springs,Silver,650.4,9,3.5,True,21,Neutral
1653,Male,44,Colorado Springs,Silver,765.07,17,4.3,True,45,Neutral
1654,Male,40,Colorado Springs,Silver,644.95,16,3.6,True,46,Neutral
1655,Male,62,Colorado Springs,Silver,698.2,14,4.0,True,11,Satisfied
1656,Female,26,Colorado Springs,Silver,617.14,7,3.4,False,49,Satisfied
1657,Female,46,Colorado Springs,Silver,701.6,7,3.5,True,46,Satisfied
1658,Female,66,Colorado Springs,Silver,525.96,10,4.5,False,56,Satisfied
1659,Male,44,Colorado Springs,Bronze,623.22,11,4.4,True,35,Satisfied
1660,Female,66,Colorado Springs,Silver,657.94,11,3.5,False,28,Satisfied
1661,Male,20,Kansas City,Silver,653.48,13,4.4,False,45,Neutral
1662,Female,53,Kansas City,Bronze,786.45,12,3.8,True,19,Neutral
1663,Female,46,Kansas City,Gold,1007.11,12,4.1,True,50,Satisfied
1664,Female,24,Kansas City,Gold,1014.49,15,3.9,True,61,Satisfied
1665,Female,31,Kansas City,Silver,802.24,7,4.5,False,22,Satisfied
1666,Female,43,Kansas City,Silver,684.39,10,3.3,True,32,Neutral
1667,Female,65,Kansas City,Gold,1038.24,10,4.4,False,64,Neutral
1668,Female,31,Kansas City,Silver,709.43,8,4.5,False,22,Neutral
1669,Female,69,Kansas City,Bronze,791.56,11,3.8,False,57,Satisfied
1670,Male,60,Kansas City,Silver,513.71,13,4.4,True,12,Satisfied
1671,Male,26,Kansas City,Gold,1068.72,12,3.5,True,30,Neutral
1672,Female,41,Kansas City,Bronze,754.6,13,4.5,False,21,Neutral
1673,Female,58,Kansas City,Gold,1135.79,7,3.4,True,60,Satisfied
1674,Female,30,Kansas City,Silver,762.97,11,4.1,False,14,Satisfied
1675,Female,51,Kansas City,Gold,906.16,9,3.9,True,21,Satisfied
1676,Male,53,Kansas City,Silver,559.02,10,3.6,False,51,Neutral
1677,Female,67,Kansas City,Silver,590.7,11,3.4,True,29,Neutral
1678,Male,43,Kansas City,Bronze,753.82,12,4.4,True,19,Neutral
1679,Male,68,Kansas City,Bronze,755.52,14,3.7,False,30,Satisfied
1680,Female,56,Kansas City,Silver,673.4,17,4.3,False,61,Neutral
1681,Male,27,Sacramento,Bronze,642.36,10,3.7,False,34,Satisfied
1682,Female,57,Sacramento,Gold,1140.3,13,3.8,False,27,Satisfied
1683,Female,52,Sacramento,Gold,1149.89,12,4.1,True,17,Satisfied
1684,Female,40,Sacramento,Gold,1115.97,17,4.4,False,42,Satisfied
1685,Female,59,Sacramento,Silver,732.31,11,3.6,True,63,Neutral
1686,Female,25,Sacramento,Gold,901.89,11,3.4,True,28,Satisfied
1687,Male,29,Sacramento,Silver,842.49,8,3.7,False,11,Unsatisfied
1688,Female,41,Sacramento,Gold,964.51,13,4.0,False,41,Satisfied
1689,Male,27,Sacramento,Gold,1098.92,15,3.4,True,51,Neutral
1690,Female,49,Sacramento,Silver,599.2,10,4.3,False,20,Neutral
1691,Male,46,Sacramento,Silver,660.11,7,4.6,True,32,Unsatisfied
1692,Male,21,Sacramento,Bronze,802.53,11,3.6,True,35,Satisfied
1693,Female,26,Sacramento,Bronze,658.41,12,4.1,False,44,Unsatisfied
1694,Male,56,Sacramento,Gold,1178.88,16,3.7,False,13,Unsatisfied
1695,Male,25,Sacramento,Silver,849.47,9,3.5,False,47,Satisfied
1696,Female,68,Sacramento,Silver,561.4,12,4.6,False,49,Satisfied
1697,Female,53,Sacramento,Silver,731.55,15,4.4,True,44,Neutral
1698,Female,58,Sacramento,Silver,717.22,15,3.4,True,37,Neutral
1699,Male,51,Sacramento,Gold,1010.75,13,4.1,True,36,Satisfied
1700,Female,56,Sacramento,Bronze,408.0,12,4.3,True,18,Neutral
1701,Male,41,Memphis,Bronze,231.45,11,3.2,False,69,Neutral
1702,Female,64,Memphis,Bronze,372.17,7,4.1,True,44,Unsatisfied
1703,Female,67,Memphis,Bronze,407.11,10,3.4,True,70,Neutral
1704,Female,40,Memphis,Bronze,238.03,7,2.9,False,51,Unsatisfied
1705,Male,30,Memphis,Silver,462.71,5,3.0,False,66,Neutral
1706,Male,61,Memphis,Bronze,218.07,5,3.9,True,56,Satisfied
1707,Female,27,Memphis,Silver,363.69,6,3.5,True,44,Satisfied
1708,Male,48,Memphis,Gold,659.46,11,3.4,True,64,Satisfied
1709,Male,46,Memphis,Gold,750.08,7,3.5,True,20,Unsatisfied
1710,Male,38,Memphis,Bronze,426.89,11,4.1,True,68,Unsatisfied
1711,Male,35,Memphis,Bronze,277.84,12,3.2,True,79,Neutral
1712,Male,58,Memphis,Bronze,307.41,12,3.4,False,69,Unsatisfied
1713,Female,38,Memphis,Gold,673.33,10,3.4,True,87,Satisfied
1714,Male,24,Memphis,Gold,696.84,13,4.1,False,31,Unsatisfied
1715,Female,53,Memphis,Gold,739.69,8,4.2,True,85,Neutral
1716,Male,21,Memphis,Bronze,434.59,8,2.9,False,43,Neutral
1717,Female,22,Memphis,Silver,428.79,12,3.7,True,44,Neutral
1718,Male,18,Memphis,Bronze,283.27,12,3.9,False,49,Satisfied
1719,Female,37,Memphis,Bronze,257.19,4,3.9,True,73,Neutral
1720,Female,35,Memphis,Silver,511.2,5,3.7,False,58,Satisfied
1721,Female,24,Oklahoma City,Silver,397.19,9,3.2,False,87,Unsatisfied
1722,Male,35,Oklahoma City,Silver,361.91,7,4.0,True,42,Unsatisfied
1723,Female,48,Oklahoma City,Silver,368.37,7,3.1,True,15,Neutral
1724,Female,22,Oklahoma City,Bronze,370.68,13,3.2,False,32,Satisfied
1725,Female,34,Oklahoma City,Bronze,257.98,12,3.8,False,48,Neutral
